Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02,1893.9337408212723,1897.964494435334,1859.100487574428,1890.6494140625,279468,0.0,0.0
2024-01-03,1888.957500758717,1888.957500758717,1844.61969839146,1852.2332763671875,450711,0.0,0.0
2024-01-04,1857.0599710926513,1863.4793141308498,1831.233653756094,1844.4703369140625,448704,0.0,0.0
2024-01-05,1851.2380877884086,1861.5387540234758,1826.7553113994636,1832.37841796875,391876,0.0,0.0
2024-01-08,1832.328627896964,1835.8617636225974,1794.4101677839706,1799.4361572265625,972370,0.0,0.0
2024-01-09,1813.5185546875,1826.5064299611013,1801.3767270015492,1813.5185546875,562377,0.0,0.0
2024-01-10,1819.1914625104653,1821.1819340222685,1796.251229741435,1802.3221435546875,307426,0.0,0.0
2024-01-11,1810.2839856332273,1820.2861533326,1795.8033786298104,1803.7154541015625,533209,0.0,0.0
2024-01-12,1813.269752430936,1814.3147985790972,1796.8981727013495,1803.2178955078125,265406,0.0,0.0
2024-01-15,1811.329071633182,1815.1607049869658,1779.7303364549657,1794.1612548828125,719547,0.0,0.0
2024-01-16,1806.2534373098865,1811.428614758614,1774.7542006468097,1785.602294921875,298260,0.0,0.0
2024-01-17,1780.5264804850444,1794.6587788518113,1762.5624274762556,1766.2447509765625,319628,0.0,0.0
2024-01-18,1766.5434657597002,1789.4338881329245,1731.710214322185,1782.8653564453125,876994,0.0,0.0
2024-01-19,1798.341241490659,1850.1433123606985,1793.0167543730606,1841.9326171875,623395,0.0,0.0
2024-01-23,1826.207865360206,1830.039620344999,1756.5911704034534,1765.9464111328125,1306351,0.0,0.0
2024-01-24,1771.320597713895,1825.511134520972,1763.7567089882953,1819.1416015625,489460,0.0,0.0
2024-01-25,1820.783888760417,1824.2672140463758,1777.9887495329244,1791.4742431640625,512718,0.0,0.0
2024-01-29,1801.3767016356605,1866.0670251750628,1801.3767016356605,1859.8468017578125,1046879,0.0,0.0
2024-01-30,1880.945691924955,1880.945691924955,1854.3729469164405,1867.510009765625,773114,0.0,0.0
2024-01-31,1833.224275986141,1875.024178044457,1798.4905235494589,1821.6795654296875,1742853,0.0,0.0
2024-02-01,1825.2623757085498,1895.9241143537556,1811.329075130622,1880.1993408203125,1028119,0.0,0.0
2024-02-02,1880.8959732597848,1933.7429646188898,1880.8959732597848,1893.3861083984375,829998,0.0,0.0
2024-02-05,1900.9002919712402,1910.703339859836,1851.1385042233019,1865.8680419921875,814203,0.0,0.0
2024-02-06,1884.926764395046,1895.8743580183707,1865.868096323616,1879.7515869140625,387406,0.0,0.0
2024-02-07,1885.9717566403745,1903.8860002390693,1877.3132541631678,1885.3248291015625,265200,0.0,0.0
2024-02-08,1893.9336798089982,1901.895566008931,1860.6927806265307,1864.5244140625,479678,0.0,0.0
2024-02-09,1870.0479470217003,1871.9886081104482,1826.8050029093226,1843.6243896484375,358812,0.0,0.0
2024-02-12,1843.6244518177125,1945.6859285313092,1824.8145929732877,1929.1650390625,1545736,0.0,0.0
2024-02-13,1934.6885985245815,1938.6198528556872,1865.7188299890777,1890.6494140625,484655,0.0,0.0
2024-02-14,1871.043174029701,1945.6360434626777,1871.043174029701,1941.0579833984375,609990,0.0,0.0
2024-02-15,1945.6361951150943,1956.6335993938594,1935.3355287954853,1945.934814453125,397001,0.0,0.0
2024-02-16,1945.9347944248689,1974.348825058894,1938.9183334520812,1959.4202880859375,360551,0.0,0.0
2024-02-19,1960.7638366001925,1964.396471569669,1939.167146836675,1957.3302001953125,421390,0.0,0.0
2024-02-20,1957.3301123271956,1975.4931648704605,1935.634045744101,1942.7001953125,329238,0.0,0.0
2024-02-21,1956.6336056882933,1960.6145489348614,1913.5896568347741,1921.302734375,649882,0.0,0.0
2024-02-22,1933.7431010536443,1960.564656458866,1915.928356473415,1955.78759765625,305171,0.0,0.0
2024-02-23,1971.561991540284,2085.0188653593614,1958.6239269819682,2066.009765625,2917191,0.0,0.0
2024-02-26,2084.023837926555,2114.3287204986123,2032.3213849077833,2074.519287109375,2331714,0.0,0.0
2024-02-27,2084.919392542571,2124.380638032124,2065.114297196598,2085.267822265625,1057268,0.0,0.0
2024-02-28,2093.9760839840437,2106.6653401963995,2029.4847567563386,2042.671630859375,639894,0.0,0.0
2024-02-29,2042.721420645628,2080.0427620703354,2021.8214694477922,2059.242431640625,2050782,0.0,0.0
2024-03-01,2076.559636902061,2096.165734890298,2056.207112013428,2063.72119140625,388318,0.0,0.0
2024-03-04,2104.924001032862,2109.302941952749,2061.681048283271,2087.109375,763233,0.0,0.0
2024-03-05,2095.966707875356,2133.586671740414,2078.0524625088997,2096.713134765625,803395,0.0,0.0
2024-03-06,2100.942809154585,2100.942809154585,2037.894644461362,2083.028564453125,477261,0.0,0.0
2024-03-07,2070.140182809196,2123.833103248497,2070.140182809196,2090.243896484375,415811,0.0,0.0
2024-03-11,2090.2438075897635,2114.826081121382,2067.40319655703,2090.990234375,801434,0.0,0.0
2024-03-12,2091.985596138844,2099.6488630001827,2025.8522275776202,2034.6102294921875,479940,0.0,0.0
2024-03-13,2039.2879066301314,2073.3249214273214,1966.1877663043474,1991.6160888671875,1066781,0.0,0.0
2024-03-14,1972.8059781234547,2036.00344545141,1966.1379474890693,2006.046875,563858,0.0,0.0
2024-03-15,2005.4000529600698,2047.5979519206942,1947.4773804229226,2020.527587890625,514531,0.0,0.0
2024-03-18,2025.5534374166634,2040.2331638394105,1935.18598819843,1961.21142578125,1769550,0.0,0.0
2024-03-19,1970.46720343561,2012.366602463134,1869.6497775752719,1942.4512939453125,2131586,0.0,0.0
2024-03-20,1942.4514859818598,1955.638360422367,1886.8177800822734,1895.77490234375,1106750,0.0,0.0
2024-03-21,1905.4785014322213,1940.7098742157336,1892.9385542350387,1933.24560546875,390508,0.0,0.0
2024-03-22,1930.7573326708416,1947.4275312905513,1902.9405423755377,1929.66259765625,519482,0.0,0.0
2024-03-26,1916.6250994642514,1989.4763094229104,1916.6250994642514,1983.4053955078125,456184,0.0,0.0
2024-03-27,2000.2248978006894,2009.1820197246852,1978.23009010744,1988.58056640625,327476,0.0,0.0
