Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02,154.68961385407422,155.08485435349917,149.30438289275168,150.09486389160156,13182359,0.0,0.0
2024-01-03,151.37942095742832,151.37942095742832,149.25497684779975,149.9466552734375,10486168,0.0,0.0
2024-01-04,150.6877321213017,153.40505188086615,150.63832329199988,153.0098114013672,13766132,0.0,0.0
2024-01-05,154.09673483121892,154.09673483121892,151.2312035761781,152.76278686523438,7195693,0.0,0.0
2024-01-08,151.18179831639273,151.52764506247905,147.97042024758048,148.41506958007812,15037236,0.0,0.0
2024-01-09,149.84782775994594,150.98417052788173,149.20555820923371,149.65020751953125,10718241,0.0,0.0
2024-01-10,149.60080852188918,150.44071344567288,147.92101375178066,149.9466552734375,8429097,0.0,0.0
2024-01-11,150.39129958673308,150.78655515778686,147.82220622344605,148.56329345703125,10176583,0.0,0.0
2024-01-12,149.1561558294049,150.0948633200586,148.3162660019604,149.30438232421875,7828235,0.0,0.0
2024-01-15,151.13238525390625,151.4782319903115,149.5019993879003,151.13238525390625,13760399,0.0,0.0
2024-01-16,151.9228792295871,153.40505366109525,145.99418150355442,147.92100524902344,36969953,0.0,0.0
2024-01-17,147.72339307374358,147.72339307374358,142.14054177451538,144.16616821289062,48678947,0.0,0.0
2024-01-18,143.6721081772813,147.47636207416446,140.6089566044606,145.10488891601562,21044204,0.0,0.0
2024-01-19,147.13050533054133,147.13050533054133,143.91912748013868,144.80844116210938,10902628,0.0,0.0
2024-01-23,146.5870611597643,146.5870611597643,137.74340809070225,138.58331298828125,15830801,0.0,0.0
2024-01-24,138.7315195185291,141.54765694421388,137.99043230939708,140.5101318359375,18178107,0.0,0.0
2024-01-25,140.9053947615394,141.79469342801386,138.87975326850463,140.11489868164062,18228649,0.0,0.0
2024-01-29,141.49825018095987,144.90724837725426,140.80657179116156,143.7215118408203,20336392,0.0,0.0
2024-01-30,144.7096192543054,144.75902808142874,142.78279561615324,143.37567138671875,7968976,0.0,0.0
2024-01-31,143.77093279472123,146.63646425586595,142.88163408676854,145.54954528808594,18544711,0.0,0.0
2024-02-01,146.38942808149537,146.38942808149537,143.27686767674268,145.10488891601562,12321655,0.0,0.0
2024-02-02,145.30251211583948,147.13051831476122,143.77092875960957,144.1167755126953,11258500,0.0,0.0
2024-02-05,144.1167653108139,145.8459687989161,142.33815299327435,145.5001220703125,15973650,0.0,0.0
2024-02-06,145.50011306461937,146.340017880695,144.56140567324223,145.15426635742188,8693602,0.0,0.0
2024-02-07,146.1423867824136,148.11861927481925,145.54952608116633,147.42694091796875,16778158,0.0,0.0
2024-02-08,148.21745289232362,149.6008097550017,144.3638051481068,144.90725708007812,10083699,0.0,0.0
2024-02-09,145.25310735961526,145.89537697341893,141.6464886160235,145.54954528808594,10858532,0.0,0.0
2024-02-12,146.63646069715523,146.63646069715523,143.67211163930875,144.90725708007812,15243144,0.0,0.0
2024-02-13,144.4626039522893,146.53765426940365,142.53578013065945,145.9447784423828,8633927,0.0,0.0
2024-02-14,144.56142034210484,148.3656591200143,143.77092427219557,147.67398071289062,12223910,0.0,0.0
2024-02-15,148.21744026905355,155.33187438647658,147.62456447699427,154.739013671875,29844812,0.0,0.0
2024-02-16,155.38128863394368,163.82968603938903,154.34376350038755,162.7427520751953,51750478,0.0,0.0
2024-02-19,163.9778987366331,164.37315430736754,160.4206890647734,161.0135498046875,14982976,0.0,0.0
2024-02-20,151.18179820092544,153.75090668499652,147.37754430671612,152.56515502929688,33045447,0.0,0.0
2024-02-21,154.2449614306594,154.2449614306594,151.4288239269722,151.92288208007812,14375228,0.0,0.0
2024-02-22,152.86157700423772,152.96039465772844,150.53951292177618,151.774658203125,9963362,0.0,0.0
2024-02-23,153.05921824999908,153.05921824999908,150.1936868347926,150.63833618164062,21338955,0.0,0.0
2024-02-26,150.68774711180833,151.28062296749428,148.1186385071151,149.6996307373047,25950539,0.0,0.0
2024-02-27,150.88536392425308,152.91100546120185,149.25497797455182,152.36753845214844,15504425,0.0,0.0
2024-02-28,152.3675331043354,152.76278867771012,147.97041850806812,148.51388549804688,9726132,0.0,0.0
2024-02-29,149.106744309448,149.40318221627254,146.34003071897453,148.61268615722656,12829211,0.0,0.0
2024-03-01,149.60080838435186,151.18180056503513,149.10675021257072,150.78656005859375,7683577,0.0,0.0
2024-03-04,152.4663365451889,152.4663365451889,150.34187761479473,151.774658203125,11491625,0.0,0.0
2024-03-05,151.37940412745067,155.3318690659087,151.28060155046356,153.3556365966797,15097161,0.0,0.0
2024-03-06,153.6026742833893,156.66584081373907,150.88535448556414,155.38128662109375,28581350,0.0,0.0
2024-03-07,156.07296616517144,156.12237499553507,153.8002956655676,154.4919891357422,7038942,0.0,0.0
2024-03-11,154.49199098840896,155.3318808048301,152.81218120065,153.5532684326172,12353089,0.0,0.0
2024-03-12,154.1461497374382,154.49199648898653,149.45259710120212,149.9466552734375,12926472,0.0,0.0
2024-03-13,150.53952917687107,150.93476967859752,145.00607168794883,146.7352752685547,12273615,0.0,0.0
2024-03-14,144.26498325816775,146.4882449864614,137.9904385717777,144.31439208984375,23395531,0.0,0.0
2024-03-15,145.00608171023393,149.35378783955687,144.26499441018163,148.662109375,18505435,0.0,0.0
2024-03-18,149.20555633221596,150.44070166609194,145.15427360611974,145.59893798828125,20703599,0.0,0.0
2024-03-19,146.24122004104873,146.73527821686307,143.91914058373766,145.74716186523438,8094302,0.0,0.0
2024-03-20,147.17992844258512,147.62457778799384,144.11677678063467,145.69775390625,14058739,0.0,0.0
2024-03-21,147.2293375182136,148.4644829671919,145.25310479984833,148.1680450439453,6212045,0.0,0.0
2024-03-22,148.21744507907133,149.50199928524825,147.32814643958017,147.82220458984375,8409218,0.0,0.0
2024-03-26,147.8222009272748,149.69961582077664,146.88347840306605,148.0198211669922,7742995,0.0,0.0
2024-03-27,148.0198211669922,149.60079816218905,146.73526699264247,148.0198211669922,20853016,0.0,0.0
2024-03-28,149.1561568267271,149.2055656586621,147.27874183286647,148.41506958007812,7208707,0.0,0.0
2024-04-01,150.19367353704425,151.18178981031429,149.1067396054641,150.53952026367188,8748792,0.0,0.0
2024-04-02,151.57702995251938,152.71337271073475,150.78654899762245,152.2193145751953,8112500,0.0,0.0
2024-04-03,152.16989757945237,153.20742262389456,150.44069419786769,152.66395568847656,12129473,0.0,0.0
2024-04-04,154.88723954837988,154.88723954837988,150.4407159249814,150.63833618164062,16855917,0.0,0.0
2024-04-05,151.3794158551921,153.00981681509157,149.4525920639094,152.71337890625,9900539,0.0,0.0
2024-04-08,153.70149785309928,153.70149785309928,149.55141229052637,152.56515502929688,13919010,0.0,0.0
2024-04-09,153.15803599996826,156.76465468769354,152.8615980760894,153.9485321044922,17300199,0.0,0.0
2024-04-10,155.13425632692733,157.60454703277014,151.77466699796432,157.11048889160156,40162551,0.0,0.0
2024-04-12,157.55514792421778,158.29623518169524,153.9485293021443,154.09674072265625,16558634,0.0,0.0
2024-04-15,152.1204949329397,154.14613627772178,151.03357609540464,153.15802001953125,18051649,0.0,0.0
2024-04-16,151.7746701821402,152.46634857879576,149.89724015983714,150.29249572753906,13947991,0.0,0.0
2024-04-18,150.58891750177105,153.652084050809,150.0948593536977,150.34188842773438,12619744,0.0,0.0
2024-04-19,149.20555110402887,151.77465933945194,146.7352605228363,150.0454559326172,10378590,0.0,0.0
2024-04-22,150.73715004043544,152.86159413140297,150.58892354359153,151.6758575439453,12152983,0.0,0.0
