Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02,201.8000030517578,209.0,197.25,202.14999389648438,20581788,0.0,0.0
2024-01-03,202.9499969482422,209.35000610351562,200.3000030517578,207.6999969482422,16523995,0.0,0.0
2024-01-04,208.0,219.8000030517578,208.0,216.4499969482422,20981115,0.0,0.0
2024-01-05,218.0,229.9499969482422,217.10000610351562,222.14999389648438,40926196,0.0,0.0
2024-01-08,222.5500030517578,223.1999969482422,212.0,213.10000610351562,12927707,0.0,0.0
2024-01-09,217.0,217.60000610351562,209.8000030517578,211.9499969482422,15497766,0.0,0.0
2024-01-10,221.0,221.0,211.8000030517578,214.25,21104217,0.0,0.0
2024-01-11,214.9499969482422,219.25,213.0,214.64999389648438,11208037,0.0,0.0
2024-01-12,215.89999389648438,218.1999969482422,214.0500030517578,216.39999389648438,10601045,0.0,0.0
2024-01-15,216.39999389648438,216.39999389648438,216.39999389648438,216.39999389648438,0,0.0,0.0
2024-01-16,222.1999969482422,222.25,213.3000030517578,219.5,13370944,0.0,0.0
2024-01-17,215.89999389648438,218.6999969482422,209.3000030517578,211.25,12467379,0.0,0.0
2024-01-18,212.10000610351562,219.0,206.0,215.9499969482422,20306069,0.0,0.0
2024-01-19,217.89999389648438,221.89999389648438,215.85000610351562,220.35000610351562,14521093,0.0,0.0
2024-01-23,216.1999969482422,225.39999389648438,215.8000030517578,217.10000610351562,15110861,0.0,0.0
2024-01-24,224.89999389648438,236.0,219.0,229.9499969482422,45883653,0.0,0.0
2024-01-25,232.25,233.4499969482422,221.1999969482422,225.4499969482422,16159229,0.0,0.0
2024-01-29,227.0,233.9499969482422,226.10000610351562,232.25,11621907,0.0,0.0
2024-01-30,234.0500030517578,234.85000610351562,228.64999389648438,229.9499969482422,13591981,0.0,0.0
2024-01-31,230.10000610351562,230.75,220.6999969482422,221.9499969482422,13074866,0.0,0.0
2024-02-01,215.0,223.4499969482422,210.8000030517578,219.0,179433641,0.0,0.0
2024-02-02,221.35000610351562,222.39999389648438,215.5,216.14999389648438,20610570,0.0,0.0
2024-02-05,216.5,218.1999969482422,213.14999389648438,214.5,12688736,0.0,0.0
2024-02-06,215.0500030517578,222.8000030517578,213.14999389648438,221.0,21232928,0.0,0.0
2024-02-07,224.0,226.5500030517578,215.0,225.64999389648438,31399900,0.0,0.0
2024-02-08,226.8000030517578,230.39999389648438,225.0,227.60000610351562,22948763,0.0,0.0
2024-02-09,228.89999389648438,229.0500030517578,217.9499969482422,226.14999389648438,19574909,0.0,0.0
2024-02-12,226.39999389648438,226.39999389648438,210.35000610351562,213.5500030517578,12889298,0.0,0.0
2024-02-13,213.5,214.5,206.35000610351562,209.39999389648438,16041187,0.0,0.0
2024-02-14,207.64999389648438,218.6999969482422,207.0,215.9499969482422,12948046,0.0,0.0
2024-02-15,217.9499969482422,223.64999389648438,216.5500030517578,221.25,17812731,0.0,0.0
2024-02-16,221.85000610351562,224.8000030517578,218.9499969482422,220.5500030517578,7867687,0.0,0.0
2024-02-19,222.0500030517578,228.0,220.60000610351562,223.1999969482422,14359432,0.0,0.0
2024-02-20,223.25,225.0,219.39999389648438,221.39999389648438,10004050,0.0,0.0
2024-02-21,223.0,225.85000610351562,216.89999389648438,218.85000610351562,11554309,0.0,0.0
2024-02-22,220.5,226.10000610351562,217.5,225.14999389648438,11796419,0.0,0.0
2024-02-23,231.64999389648438,245.5,231.10000610351562,241.14999389648438,77810544,0.0,0.0
2024-02-26,245.0,252.89999389648438,243.3000030517578,246.35000610351562,47416676,0.0,0.0
2024-02-27,247.0,250.39999389648438,239.10000610351562,240.25,19963258,0.0,0.0
2024-02-28,240.5,250.39999389648438,234.5,244.64999389648438,54016111,0.0,0.0
2024-02-29,244.0,255.1999969482422,240.39999389648438,252.8000030517578,32290220,0.0,0.0
2024-03-01,252.8000030517578,264.1499938964844,246.4499969482422,263.1000061035156,37746325,0.0,0.0
2024-03-04,265.54998779296875,269.79998779296875,263.3999938964844,268.1000061035156,12237066,0.0,0.0
2024-03-05,267.45001220703125,271.3500061035156,260.3999938964844,261.45001220703125,16010730,0.0,0.0
2024-03-06,261.0,261.0,246.0,252.9499969482422,24899815,0.0,0.0
2024-03-07,254.1999969482422,258.3500061035156,252.5500030517578,255.39999389648438,9619303,0.0,0.0
2024-03-11,254.0,255.1999969482422,246.39999389648438,247.4499969482422,8073625,0.0,0.0
2024-03-12,249.0500030517578,250.5500030517578,241.6999969482422,247.1999969482422,10111209,0.0,0.0
2024-03-13,248.0,249.5500030517578,231.3000030517578,236.39999389648438,16039868,0.0,0.0
2024-03-14,234.85000610351562,247.85000610351562,227.25,245.6999969482422,15267590,0.0,0.0
2024-03-15,244.1999969482422,252.39999389648438,241.1999969482422,248.35000610351562,14024872,0.0,0.0
2024-03-18,249.8000030517578,251.0,245.85000610351562,248.5,5938154,0.0,0.0
2024-03-19,249.0,251.60000610351562,234.0,238.25,30394055,0.0,0.0
2024-03-20,242.0,252.1999969482422,241.5500030517578,250.6999969482422,30243183,0.0,0.0
2024-03-21,253.0,254.8000030517578,249.35000610351562,250.1999969482422,9360207,0.0,0.0
2024-03-22,250.5,275.20001220703125,250.1999969482422,271.29998779296875,33142623,0.0,0.0
2024-03-26,279.0,286.0,274.3999938964844,283.6499938964844,51320717,0.0,0.0
2024-03-27,283.6499938964844,286.75,279.3500061035156,283.6000061035156,15903523,0.0,0.0
2024-03-28,283.6000061035156,292.75,283.25,291.1499938964844,20460251,0.0,0.0
2024-04-01,294.8999938964844,319.5,292.1499938964844,315.20001220703125,40267500,0.0,0.0
2024-04-02,314.5,314.5,303.6499938964844,304.75,18843574,0.0,0.0
2024-04-03,304.79998779296875,307.3999938964844,298.3999938964844,300.54998779296875,21197899,0.0,0.0
2024-04-04,304.04998779296875,310.0,301.54998779296875,306.6000061035156,13875200,0.0,0.0
2024-04-05,305.95001220703125,321.54998779296875,302.1000061035156,314.0,21960872,0.0,0.0
2024-04-08,316.5,331.5,315.95001220703125,327.79998779296875,28736885,0.0,0.0
2024-04-09,328.5,331.0,324.20001220703125,328.0,13705541,0.0,0.0
2024-04-10,325.0,330.0,317.1499938964844,326.70001220703125,17295594,0.0,0.0
2024-04-12,331.8999938964844,336.0,323.70001220703125,328.04998779296875,20855397,0.0,0.0
2024-04-15,322.3500061035156,337.75,322.25,334.54998779296875,15430900,0.0,0.0
2024-04-16,336.79998779296875,339.1499938964844,326.45001220703125,332.5,14995680,0.0,0.0
2024-04-18,335.5,353.8500061035156,335.0,344.3999938964844,40001173,0.0,0.0
2024-04-19,342.04998779296875,359.5,336.8500061035156,351.3999938964844,40376246,0.0,0.0
2024-04-22,352.0,355.25,341.6499938964844,349.79998779296875,18832015,0.0,0.0
2024-04-23,359.8500061035156,366.54998779296875,356.8500061035156,359.5,27662734,0.0,0.0
2024-04-24,363.20001220703125,364.0,346.8500061035156,348.3500061035156,20859429,0.0,0.0
2024-04-25,349.0,356.79998779296875,345.20001220703125,351.6499938964844,15367285,0.0,0.0
2024-04-26,352.0,355.45001220703125,348.6000061035156,353.29998779296875,11226725,0.0,0.0
2024-04-29,352.0,354.8999938964844,343.8500061035156,352.0,14121040,0.0,0.0
2024-04-30,353.0,360.5,352.54998779296875,354.79998779296875,15377757,0.0,0.0
2024-05-02,359.0,363.6000061035156,348.45001220703125,352.95001220703125,19136966,0.0,0.0
2024-05-03,353.5,358.3500061035156,347.6499938964844,350.95001220703125,14060465,0.0,0.0
2024-05-06,353.79998779296875,356.0,345.45001220703125,351.1499938964844,7702154,0.0,0.0
2024-05-07,347.0,348.79998779296875,335.5,338.20001220703125,12770435,0.0,0.0
2024-05-08,336.0,342.1499938964844,333.75,337.29998779296875,9756671,0.0,0.0
2024-05-09,338.29998779296875,341.3500061035156,325.8500061035156,327.8500061035156,6656525,0.0,0.0
2024-05-10,324.8500061035156,332.75,322.6499938964844,330.54998779296875,6438304,0.0,0.0
2024-05-13,329.0,332.25,321.25,328.29998779296875,6016682,0.0,0.0
2024-05-14,330.25,342.0,328.04998779296875,339.5,8910910,0.0,0.0
2024-05-15,342.45001220703125,347.8999938964844,340.0,341.79998779296875,9691825,0.0,0.0
