Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-02,1237.9048611908938,1241.2569692126956,1208.2784267091895,1223.905029296875,703395,0.0,0.0
2024-01-03,1224.4964012491182,1226.7146918310914,1198.6163444594329,1218.5316162109375,565828,0.0,0.0
2024-01-04,1211.7290683950646,1247.2709441775887,1202.1164749712925,1243.0316162109375,872939,0.0,0.0
2024-01-05,1250.13016709388,1252.101981237561,1233.3697468725895,1249.193603515625,671381,0.0,0.0
2024-01-08,1254.0736789379373,1258.3623502322353,1231.0034315289902,1238.3485107421875,1003414,0.0,0.0
2024-01-09,1249.1440886805713,1271.8199482225232,1244.2145539975381,1255.99609375,1187562,0.0,0.0
2024-01-10,1261.5172641951738,1268.8622227056585,1237.8061543177578,1265.756591796875,731879,0.0,0.0
2024-01-11,1266.8906089266181,1280.693308167842,1252.3978228633277,1256.7357177734375,430781,0.0,0.0
2024-01-12,1254.0736735080723,1257.0313944361574,1216.8556851630017,1235.53857421875,1262925,0.0,0.0
2024-01-15,1242.2427774014789,1246.876492002591,1230.5598039221022,1239.679443359375,430152,0.0,0.0
2024-01-16,1238.8907270012883,1241.306271390269,1204.2854149558914,1208.376953125,568277,0.0,0.0
2024-01-17,1208.3275363699936,1216.0668818736403,1186.2925400615331,1189.0037841796875,822748,0.0,0.0
2024-01-18,1183.0883824617645,1220.0598944136946,1170.1730250232183,1205.6163330078125,1184472,0.0,0.0
2024-01-19,1207.7359298095441,1223.9048267357623,1204.0881224880632,1216.461181640625,409600,0.0,0.0
2024-01-23,1206.7007775645254,1214.6373767457503,1172.292720883117,1176.630615234375,522523,0.0,0.0
2024-01-24,1176.6305340614854,1207.7359446954638,1163.3701344821611,1198.6656494140625,495413,0.0,0.0
2024-01-25,1208.7219433044547,1208.7219433044547,1175.2504498659882,1183.3348388671875,792922,0.0,0.0
2024-01-29,1184.1726633349033,1232.3835311432167,1183.531799828718,1226.123046875,1842394,0.0,0.0
2024-01-30,1232.3837921244303,1238.3485778183044,1188.0179756079508,1191.863037109375,613893,0.0,0.0
2024-01-31,1193.883965852072,1226.418895008303,1187.0319607303684,1217.841552734375,892789,0.0,0.0
2024-02-01,1224.496417066949,1228.1935680846632,1199.8487436155208,1212.221923828125,346050,0.0,0.0
2024-02-02,1220.4543056258146,1234.3062268368317,1213.700866711193,1221.390869140625,570679,0.0,0.0
2024-02-05,1228.0456196296439,1256.8833966673883,1212.2218859778857,1253.67919921875,1419072,0.0,0.0
2024-02-06,1265.9045623814907,1286.6086089624964,1257.2778763060717,1267.3834228515625,1223155,0.0,0.0
2024-02-07,1268.5172567509696,1278.3763266820383,1258.0173232043862,1267.136962890625,654867,0.0,0.0
2024-02-08,1267.8765680032427,1277.0947755901886,1250.2781498190748,1264.228759765625,728305,0.0,0.0
2024-02-09,1266.8904817394784,1302.6296101153976,1254.8624646053656,1295.5311279296875,1936968,0.0,0.0
2024-02-12,1305.3407263796444,1311.2561677378603,1101.2086560365588,1115.0113525390625,7363983,0.0,0.0
2024-02-13,1144.588578374789,1144.637921860247,1048.0190447350924,1077.053955078125,6017374,0.0,0.0
2024-02-14,1069.2654410288926,1105.1031349354894,1059.307684458309,1089.5257568359375,2028786,0.0,0.0
2024-02-15,1099.2862176020901,1099.68060444073,1078.8779924646208,1094.80029296875,856004,0.0,0.0
2024-02-16,1106.0397217059376,1119.9903295462486,1090.7581635123047,1117.87060546875,1009339,0.0,0.0
2024-02-19,1133.793078149311,1133.793078149311,1101.2581463415481,1108.89892578125,883522,0.0,0.0
2024-02-20,1109.0467155846088,1109.8353689086427,1084.497609268448,1106.7298583984375,1337593,0.0,0.0
2024-02-21,1110.0325720803646,1126.3000354804633,1099.9762497685092,1107.46923828125,1137612,0.0,0.0
2024-02-22,1107.5677620852737,1119.497210714219,1093.7650664005541,1117.081787109375,508795,0.0,0.0
2024-02-23,1119.5521584530443,1131.9032474408052,1111.598008898485,1118.6134033203125,443601,2.5,0.0
2024-02-26,1118.6133068045667,1167.7706367344822,1106.064649722161,1161.5950927734375,3694478,0.0,0.0
2024-02-27,1159.9155556501005,1180.9617400497696,1155.8644223670185,1163.917236328125,1178342,0.0,0.0
2024-02-28,1161.7434859107182,1167.4744397223603,1127.5556940760316,1138.5234375,770303,0.0,0.0
2024-02-29,1131.359685637659,1144.2048174396584,1122.2693329165284,1137.2882080078125,1187019,0.0,0.0
2024-03-01,1136.3496794997827,1173.7487541487355,1136.3496794997827,1170.1422119140625,740159,0.0,0.0
2024-03-04,1167.918917967294,1179.4794884520034,1156.0618731148343,1174.9837646484375,1806324,0.0,0.0
2024-03-05,1175.8237460410535,1196.5735768535426,1165.8934216200607,1171.673828125,1251169,0.0,0.0
2024-03-06,1174.8356289541794,1176.5647814778715,1136.3990144471752,1167.6719970703125,674420,0.0,0.0
2024-03-07,1167.5733331954038,1179.3809276886946,1156.4078989272778,1164.806640625,557070,0.0,0.0
2024-03-11,1156.1112748949702,1176.4163909425854,1129.7787314860943,1146.03271484375,2315091,0.0,0.0
2024-03-12,1146.23048250352,1156.9512033582657,1125.4312009127314,1142.0804443359375,942567,0.0,0.0
2024-03-13,1142.080383727018,1150.5779081676371,1101.7170521720068,1113.5740966796875,1538078,0.0,0.0
2024-03-14,1097.7646566074138,1113.57404860176,1083.6349642660314,1099.790283203125,1500630,0.0,0.0
2024-03-15,1104.6318689749517,1117.180646875904,1086.0064522111693,1106.1634521484375,1004065,0.0,0.0
2024-03-18,1105.6696891774877,1107.6458637783412,1077.3116319016915,1101.12451171875,1199978,0.0,0.0
2024-03-19,1098.5059454838151,1119.5027985007084,1080.5721386661635,1099.444580078125,830859,0.0,0.0
2024-03-20,1096.776818548343,1105.2743445508097,1075.0388996221595,1079.682861328125,1044847,0.0,0.0
2024-03-21,1084.7221524107479,1108.6338138753404,1080.9673728873638,1088.8720703125,2400850,0.0,0.0
2024-03-22,1088.872194393859,1120.0957286579717,1088.1805815367918,1115.5010986328125,1129996,0.0,0.0
2024-03-26,1118.4159201694147,1127.3580369147026,1113.5742687905808,1116.686767578125,728614,0.0,0.0
2024-03-27,1118.909922474855,1129.4330748367245,1094.0595063138871,1097.96240234375,1811541,0.0,0.0
2024-03-28,1101.6676880213774,1121.6764522345022,1090.3541387250893,1116.1431884765625,1391471,0.0,0.0
2024-04-01,1118.7122168231995,1139.6597366575131,1107.6456890505817,1134.9168701171875,1247843,0.0,0.0
2024-04-02,1146.082392958255,1146.082392958255,1121.6272342129605,1141.5865478515625,713289,0.0,0.0
2024-04-03,1111.5980989854186,1130.4705403649705,1092.1328294096302,1128.1485595703125,1586014,0.0,0.0
2024-04-04,1138.7703574661157,1158.53209902735,1125.678203681798,1137.634033203125,2867983,0.0,0.0
2024-04-05,1136.2506550709784,1141.1417583388668,1122.466888967855,1132.001953125,838396,0.0,0.0
2024-04-08,1139.2149093284363,1165.9427121196509,1122.4668821762061,1159.9154052734375,2521920,0.0,0.0
2024-04-09,1169.1540831973984,1169.3516523746964,1126.4687679161595,1135.015625,1115923,0.0,0.0
2024-04-10,1140.1536127404672,1169.4504163961415,1136.300049319557,1163.3736572265625,1060445,0.0,0.0
2024-04-12,1163.2750097212797,1172.859406498457,1149.1453157183703,1155.123291015625,970493,0.0,0.0
2024-04-15,1141.2406173380098,1162.4844903014446,1141.2406173380098,1156.3583984375,1166614,0.0,0.0
2024-04-16,1151.1216159001065,1175.4285374860185,1148.651397840235,1166.585205078125,1425666,0.0,0.0
2024-04-18,1173.5511005029573,1182.5427903726415,1160.4096133219236,1172.0689697265625,1051256,0.0,0.0
2024-04-19,1165.9426808712,1182.048547505942,1144.3035510606264,1178.8865966796875,780402,0.0,0.0
2024-04-22,1191.4847723309952,1200.5257931681974,1182.8884630461064,1190.15087890625,757775,0.0,0.0
2024-04-23,1197.5616626288513,1197.5616626288513,1180.5171587671784,1192.1766357421875,475098,0.0,0.0
