Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-05-06,1053.702611558305,1058.1851806007865,1029.6461333774942,1036.6190185546875,414896,0.0,0.0
2024-05-07,1039.706907241825,1039.706907241825,993.934888003984,1011.8153686523438,560484,0.0,0.0
2024-05-08,1012.8612847037821,1025.5121018105842,1004.1451789331725,1017.5430908203125,213896,0.0,0.0
2024-05-09,1011.2675861996358,1021.0296132691947,991.195613872948,995.77783203125,469357,0.0,0.0
2024-05-10,998.9653389942157,1023.2708475484933,993.5364987364961,1019.983642578125,421300,0.0,0.0
2024-05-13,1021.0294952540684,1036.668630103369,1006.0876002015699,1029.14794921875,473458,0.0,0.0
2024-05-14,1029.148017245148,1035.9714587839926,1004.1950022191068,1007.3328247070312,256949,0.0,0.0
2024-05-15,1010.0223989064716,1013.6582238717076,982.5791281086043,998.5171508789062,969716,0.0,0.0
2024-05-16,1001.1070580210414,1008.0301488407343,981.3837669481345,1001.4058837890625,571339,0.0,0.0
2024-05-17,1006.0876521246885,1017.5431055894745,995.9271508048714,1015.6006469726562,342548,0.0,0.0
2024-05-21,1043.8408436804373,1048.9210638296365,1019.1368611544889,1030.44287109375,473436,0.0,0.0
2024-05-22,1030.49275465325,1038.959829002745,1017.7423489690505,1021.378173828125,256930,0.0,0.0
2024-05-23,1032.435139961792,1032.435139961792,1001.6050770785661,1023.6194458007812,309747,0.0,0.0
2024-05-24,1027.006306534108,1038.5613483211105,996.1263884908905,1031.9869384765625,953721,0.0,0.0
2024-05-27,1027.255347807445,1120.144134409185,1027.255347807445,1115.1136474609375,5960921,0.0,0.0
2024-05-28,1115.6615775626296,1171.8928646856184,1105.9493450793836,1155.705810546875,5608943,0.0,0.0
2024-05-29,1155.7058103118952,1179.3140791479243,1139.7180544165872,1175.82763671875,1555169,0.0,0.0
2024-05-30,1168.7551297312634,1176.1762226197134,1144.1010018381126,1151.5220947265625,815238,0.0,0.0
2024-05-31,1155.5067267281863,1177.4215094764795,1141.1624809734456,1155.8553466796875,1454676,0.0,0.0
2024-06-03,1170.398518913274,1194.3554044811701,1147.338292910381,1171.6436767578125,466303,0.0,0.0
2024-06-04,1171.6438237596597,1184.3942903264647,1033.1325207131783,1118.00244140625,2199037,0.0,0.0
2024-06-05,1130.6035856109374,1198.340188096879,1104.754151389483,1178.965576171875,935489,0.0,0.0
2024-06-06,1179.9615282026348,1211.4390968544926,1159.7401144586404,1205.1634521484375,769796,0.0,0.0
2024-06-07,1208.3013731593746,1216.220529727822,1183.398212129709,1189.5244140625,818364,0.0,0.0
2024-06-10,1193.3593793188534,1207.3051483593074,1177.9692756953348,1201.427978515625,647187,0.0,0.0
2024-06-11,1203.1713112594075,1207.753468621135,1182.0036241450707,1186.1375732421875,902103,0.0,0.0
2024-06-12,1190.3710555859827,1200.8802378119399,1177.9194755066314,1198.240478515625,586204,0.0,0.0
2024-06-13,1200.3322627701434,1227.7257376466405,1193.7578531192753,1220.1053466796875,765839,0.0,0.0
2024-06-14,1221.400397792577,1235.9438187715455,1216.320177521511,1232.3577880859375,647206,0.0,0.0
2024-06-18,1232.3577728158468,1259.1037417446494,1227.4767292443387,1238.03564453125,1122110,0.0,0.0
2024-06-19,1241.6715437168214,1252.8779655915218,1223.3926488006905,1230.913330078125,811531,0.0,0.0
2024-06-20,1233.0550404503026,1246.901221735744,1228.5724716483767,1236.44189453125,310532,0.0,0.0
2024-06-21,1236.4419004173662,1255.716922037915,1222.545985704228,1225.8331298828125,537198,0.0,0.0
2024-06-24,1225.8331145812858,1227.1778608919872,1207.5043646354534,1215.124755859375,602287,0.0,0.0
2024-06-25,1214.2781632721021,1227.0783640535487,1203.56980375186,1208.6500244140625,396675,0.0,0.0
2024-06-26,1205.3129171469668,1235.1967084811893,1194.6544135434108,1221.6494140625,576425,0.0,0.0
2024-06-27,1221.6495010595866,1233.852050056705,1208.1022056761565,1216.0213623046875,453001,0.0,0.0
2024-06-28,1220.3048018615257,1242.0701412887458,1216.0712642906547,1225.733642578125,476411,0.0,0.0
2024-07-01,1228.2238981214396,1267.4214491393986,1227.3273600076973,1262.5404052734375,677834,0.0,0.0
